"SEN","12/07/2025","23","2365.5784","8.3847","2.5691","1490.5118","28298.5118","583.9111","324.2898","5734.0768","1504.5024","2876.1113","2577.4185"
"SEN","12/07/2025","24","2073.7764","7.0499","2.5741","1485.7806","27378.7621","585.6767","323.322","5447.5032","1505.649","2749.5894","2655.7215"
"SEN","13/07/2025","1","1930.9231","1.2739","2.5784","1483.2174","26964.3652","573.2995","323.3184","4895.5247","1506.4138","2593.5407","1999.4546"
"SEN","13/07/2025","2","1863.8695","8.7659","2.6542","1497.5466","26092.0052","572.0559","322.6268","4371.3902","1507.3179","2482.2526","1910.1029"
"SEN","13/07/2025","3","1850.9553","16.4355","2.6591","1508.3975","25626.7573","530.7932","322.3416","3980.8073","1508.3098","2264.5455","1852.3793"
"SEN","13/07/2025","4","1802.9725","23.5608","2.6463","1502.1254","25369.0874","527.6899","323.4997","3637.2543","1508.965","1960.0429","1824.991"
"SEN","13/07/2025","5","1654.1342","20.1747","2.5946","1491.8299","25116.7141","528.326","323.5311","3412.2593","1510.5119","1845.4007","1808.3932"
"SEN","13/07/2025","6","1682.3372","12.587","2.509","1480.8734","24488.6941","528.8361","322.5391","3176.9728","1511.1696","1797.2306","1796.8514"
"SEN","13/07/2025","7","1892.0018","256.6328","2.4623","1324.4783","23275.2294","461.5381","323.1549","2993.2563","1511.1892","1799.291","1742.965"
"SEN","13/07/2025","8","2123.3075","1973.7356","2.3959","1313.7826","21727.7287","391.4459","322.9754","2552.0438","1511.5577","1769.9554","1585.8099"
"SEN","13/07/2025","9","2497.2605","4221.3037","2.4033","1315.0261","20283.3892","383.7596","321.5359","2126.1707","1512.278","1775.73","1520.6779"
"SEN","13/07/2025","10","2617.7976","5438.7384","2.4128","1307.6739","19608.6187","383.7516","321.564","1963.4165","1512.344","1786.8986","1468.2664"
"SEN","13/07/2025","11","2776.5737","5389.0319","2.4985","1309.7104","19611.7766","331.8058","322.3488","2283.1149","1509.9725","1889.1046","1516.1526"
"SEN","13/07/2025","12","2850.0803","5476.6479","2.4543","1311.9878","20080.0835","270.0059","322.1973","2451.6886","1506.976","1903.497","1614.0628"
"SEN","13/07/2025","13","2897.6496","6083.3359","2.5097","1315.2764","20078.8377","267.8019","321.9382","2458.8946","1504.3625","1921.955","1680.4245"
"SEN","13/07/2025","14","2955.5496","6123.2298","1.6023","1306.1112","20897.2871","302.1261","321.0609","2494.2239","1502.0195","1931.1334","1716.3013"
"SEN","13/07/2025","15","2984.7653","5777.5796","1.7995","1308.0844","21655.4912","317.9192","320.8751","2977.5428","1500.5585","1918.6822","1771.7013"
"SEN","13/07/2025","16","3121.0967","5009.0551","2.5962","1304.3128","22431.6522","335.7001","320.6388","3700.0645","1498.7792","1955.0816","1813.9468"
"SEN","13/07/2025","17","3290.4231","3700.9253","2.5485","1302.4383","23285.6482","466.3337","320.9335","4283.3483","1496.3854","1984.4031","1885.7249"
"SEN","13/07/2025","18","3235.6555","2594.6525","2.799","1301.5386","24513.0434","521.1646","321.7448","4544.9047","1493.7951","2028.1257","1896.1977"
"SEN","13/07/2025","19","3161.907","1346.941","2.9435","1330.2632","26004.5565","634.6988","321.879","4696.5251","1491.6565","2029.4104","1933.9313"
"SEN","13/07/2025","20","3095.3151","465.3194","2.9719","1497.0948","27602.3207","645.4861","322.196","5119.7565","1490.9889","2021.2603","2076.6636"
