"SEN","15/09/2025","19","2066","498.6068","2.0843","836.2351","27523.1022","620.7796","294.9029","6171.7077","1392.0663","3313.1845","2119.5118"
"SEN","15/09/2025","20","1889.3579","37.7247","2.0948","934.898","27732.2616","628.4686","305.2101","6399.2907","1392.5522","3580.5966","2167.3757"
"SEN","15/09/2025","21","1735.3174","13.9365","2.1098","876.8086","26966.168","654.5759","305.836","6384.9659","1393.511","3516.3535","2170.5285"
"SEN","15/09/2025","22","1695.9028","12.6812","2.0938","771.5318","25785.6893","647.6497","305.7906","6314.2516","1394.4075","3540.3732","2102.5561"
"SEN","15/09/2025","23","1502.8739","5.3566","2.065","732.3571","25158.8801","644.8499","307.017","6035.787","1394.9991","3546.3514","1960.5414"
"SEN","15/09/2025","24","1451.4054","5.1924","1.8925","737.3295","24976.58","645.5494","303.4603","5723.3457","1396.0621","3121.9268","1804.2074"
"SEN","16/09/2025","1","1506.2166","0.2711","1.941","722.5245","24121.0249","560.4552","307.3867","5518.4091","1396.335","2869.0731","1489.0553"
"SEN","16/09/2025","2","1397.0238","0.0089","1.9412","714.6315","23455.4874","465.4751","308.0516","5437.9174","1396.4132","2552.3252","1426.9976"
"SEN","16/09/2025","3","1059.3014","0.0086","1.9418","714.4872","23199.7436","335.7588","310.2822","5318.1472","1397.5847","2392.4126","1368.3025"
"SEN","16/09/2025","4","896.0139","0.0091","1.9413","714.1796","22370.7847","299.8537","320.8673","5290.0761","1398.0826","2245.6572","1354.3738"
"SEN","16/09/2025","5","808.8277","0.0097","1.9408","711.5296","22011.5647","289.7408","319.2165","5181.3872","1398.394","2251.2615","1342.9658"
"SEN","16/09/2025","6","875.2887","0.0615","1.9407","703.8263","21497.3763","283.1439","322.1237","5175.7794","1398.0055","2248.8153","1335.7022"
"SEN","16/09/2025","7","1051.0271","68.523","1.9361","705.0485","20832.3707","286.9777","318.9086","5070.0213","1397.6293","2246.5413","1320.4969"
"SEN","16/09/2025","8","1213.8926","1156.2064","1.9377","705.7285","19627.6194","292.408","319.8723","4785.0367","1397.3069","2231.3075","1375.2605"
"SEN","16/09/2025","9","1136.2521","2829.0644","1.9349","708.3144","18863.0384","283.3105","320.5462","4348.4815","1397.0461","2212.4588","1395.2398"
"SEN","16/09/2025","10","1131.346","3502.4069","1.9226","703.7036","18844.93","291.577","322.1679","4390.4347","1396.2932","2226.0369","1420.5923"
"SEN","16/09/2025","11","1058.6756","4019.7469","1.9396","703.228","19203.1418","385.3211","332.02","4453.1384","1395.8037","2248.0815","1483.1511"
"SEN","16/09/2025","12","1374.0729","4511.5476","1.9396","708.85","19429.7801","391.7078","341.1163","4253.5227","1394.9283","2251.5338","1580.9787"
"SEN","16/09/2025","13","1251.9093","4666.8702","1.8604","815.6609","19972.4067","435.8281","347.1927","4681.8981","1393.944","2296.9266","1589.7529"
"SEN","16/09/2025","14","1450.142","5207.5355","1.6056","890.8104","19964.0036","466.898","345.1132","4542.8549","1393.9555","2345.4007","1629.3367"
"SEN","16/09/2025","15","1849.4171","4737.2796","1.8964","891.3199","20345.7298","560.639","344.2728","4934.4977","1393.5911","2375.9015","1664.927"
"SEN","16/09/2025","16","2639.9488","4308.1329","1.9468","915.0975","20578.9671","586.5108","344.362","4879.669","1393.5201","2395.1532","1756.4344"
"SEN","16/09/2025","17","2823.9112","3398.0216","1.9369","906.2011","21300.6516","634.6229","345.1844","5261.9817","1393.1686","2410.853","1780.1214"
"SEN","16/09/2025","18","2627.9085","1712.7189","1.9307","959.3822","23264.3152","683.5677","345.9157","5336.3096","1393.5713","2548.5007","1792.2359"
"SEN","16/09/2025","19","2494.2308","263.8839","1.9304","1000.8065","25454.8771","694.2541","344.8101","5658.6565","1394.1086","2731.5766","1823.8977"
"SEN","16/09/2025","20","2590.8276","16.9368","1.9345","993.9803","26656.2983","701.0412","345.1502","6258.3737","1395.0316","2905.3699","1893.0421"
"SEN","16/09/2025","21","2413.6043","13.7886","1.9346","980.5665","27005.0258","699.8804","347.7121","6400.6455","1395.6061","2951.852","1924.1359"
"SEN","16/09/2025","22","2034.3563","15.2003","1.9351","981.8779","26622.0738","693.9295","348.2561","6477.3669","1396.8654","2948.4432","1919.6808"
