"SEN","24/01/2025","22","2568.4586","10.8672","25.9462","1398.4295","25846.5593","273.5252","430.3294","3593.3865","1571.5573","1319.8206","1812.9554"
"SEN","24/01/2025","23","2581.6257","9.394","24.9138","1401.2673","25651.9072","260.5989","432.0655","2670.0847","1571.8828","1253.2151","1756.6453"
"SEN","24/01/2025","24","2746.6627","5.9844","25.7232","1397.2519","25370.6638","256.6912","434.4347","2010.5825","1571.6824","1215.1691","1134.812"
"SEN","25/01/2025","1","2856.9594","0.2401","23.8053","1416.5017","24453.3087","247.6208","435.0727","1496.4633","1571.4627","981.8019","1117.1818"
"SEN","25/01/2025","2","2957.9197","0.0031","24.9481","1430.7491","23662.4735","245.0149","435.3296","1340.0241","1571.6362","875.4","1109.787"
"SEN","25/01/2025","3","3061.143","0.0041","25.355","1421.8386","23273.8584","232.5407","434.9235","949.1671","1571.655","866.8601","1039.0032"
"SEN","25/01/2025","4","3331.1295","0.0048","25.5382","1429.878","22803.8803","212.0008","435.1108","696.5649","1571.7533","863.792","1040.3667"
"SEN","25/01/2025","5","3657.5125","0.0048","24.9208","1423.1767","22299.8878","206.6723","436.7625","696.7552","1571.9727","862.6332","1038.4654"
"SEN","25/01/2025","6","3726.587","0.0048","23.698","1415.597","22747.8397","217.1337","437.0222","765.7748","1571.3751","777.0349","1042.1759"
"SEN","25/01/2025","7","3637.4201","5.686","25.21","1396.0914","23470.2559","237.4445","436.5142","772.5428","1571.5176","751.513","1056.8768"
"SEN","25/01/2025","8","3577.1741","213.2868","27.3319","1395.1794","23613.598","243.2833","436.1796","1197.6931","1571.7155","768.2506","1052.5076"
"SEN","25/01/2025","9","3452.3429","1828.6001","25.5045","1447.4906","23299.2834","269.4299","434.0472","1157.1061","1519.1807","746.1843","1050.3504"
"SEN","25/01/2025","10","3380.1804","4258.3905","23.4657","1501.4973","21678.9264","259.3167","432.2996","983.8535","1293.5643","722.878","1040.8644"
"SEN","25/01/2025","11","3405.8025","5786.4805","27.2294","1504.7282","20594.6037","246.4154","430.3069","737.9155","1277.2919","715.3048","1036.8775"
"SEN","25/01/2025","12","3509.4525","6087.0297","27.426","1501.9249","19867.722","252.7174","428.259","831.3145","1277.2831","715.0737","1036.9928"
"SEN","25/01/2025","13","3598.1657","5879.2423","23.1663","1527.7281","19419.4017","252.4072","429.6386","1000.7837","1282.0665","728.8375","1040.0993"
"SEN","25/01/2025","14","3616.8335","5918.1733","25.7357","1530.2038","18734.9383","249.7272","428.9749","1188.9572","1316.7553","788.2348","1046.5861"
"SEN","25/01/2025","15","3694.8139","5423.0165","25.7642","1517.5881","18328.9536","221.9897","428.8476","1250.7353","1471.0857","809.0303","1042.2407"
"SEN","25/01/2025","16","3757.2181","4954.8831","16.5297","1401.0838","18660.3765","229.3616","427.5585","1362.8828","1539.597","805.0349","1062.2422"
"SEN","25/01/2025","17","3810.1885","4497.085","25.8838","1299.1421","19569.0636","249.7467","428.1502","1512.831","1556.2478","757.901","1097.5444"
"SEN","25/01/2025","18","3829.6071","2231.8161","28.8717","1232.5454","21569.2187","294.1434","428.8278","2181.113","1565.6723","763.6106","1096.797"
"SEN","25/01/2025","19","3817.6846","258.7539","29.4925","1421.2118","23551.5801","298.6529","428.7865","3445.5551","1570.6854","765.0125","1136.4523"
"SEN","25/01/2025","20","4011.5918","21.1771","29.1432","1680.6927","23867.9105","281.3861","428.9987","3392.1771","1571.5239","810.4362","1218.4999"
"SEN","25/01/2025","21","4088.9397","15.1295","22.8952","1363.7218","23906.7394","291.9143","430.1403","2855.1109","1571.057","887.5395","1167.9053"
"SEN","25/01/2025","22","4121.8307","12.853","26.9829","1231.9576","23793.8725","288.2003","431.2862","2125.5454","1569.5286","914.3316","1108.3869"
"SEN","25/01/2025","23","4004.3597","10.4592","27.7442","1237.8682","23300.3087","257.2198","431.8302","1669.0181","1569.0257","910.4298","1070.2727"
"SEN","25/01/2025","24","3988.1761","8.0184","25.9662","1263.2315","22376.0298","232.7066","431.6964","1101.2485","1568.9635","891.4742","1042.6467"
"SEN","26/01/2025","1","3733.5604","0.5068","22.5059","1258.7418","21610.9744","233.5563","434.4118","714.396","1568.5631","880.1208","1002.4691"
"SEN","26/01/2025","2","3632.8996","0.0042","24.7309","1259.2468","20683.1921","151.3707","434.7805","588.2611","1568.4239","894.0214","987.4733"
"SEN","26/01/2025","3","3517.2236","0.0043","24.0638","1258.979","19885.1983","126.5151","434.9088","572.6699","1568.436","889.337","998.5841"
"SEN","26/01/2025","4","3318.366","0.005","25.3409","1256.7591","19577.4211","124.936","435.156","540.141","1568.6799","831.2218","996.403"
"SEN","26/01/2025","5","3379.9764","0.0048","25.6597","1247.2475","19287.7502","125.6866","435.5132","688.4341","1568.8315","835.9874","997.2214"
"SEN","26/01/2025","6","3381.3501","0.0049","22.3293","1247.3676","19204.6186","126.3759","435.6475","612.6883","1568.2733","841.3551","998.2235"
"SEN","26/01/2025","7","3433.2101","5.7724","26.1886","1254.6203","19333.7313","145.1947","434.9981","714.7684","1567.6898","852.4645","998.2745"
"SEN","26/01/2025","8","3402.3391","240.1609","24.5282","1243.7317","18965.4297","156.7805","434.3983","865.268","1566.2047","843.9372","995.8937"
"SEN","26/01/2025","9","3192.9861","2363.1395","24.3611","1193.8166","17629.6941","163.6827","433.4483","872.0692","1563.1819","813.1504","1005.6504"
"SEN","26/01/2025","10","2882.5547","4024.4015","24.3668","1213.2371","16442.2809","236.1581","431.7139","709.3218","1564.1564","794.4319","1024.8565"
"SEN","26/01/2025","11","3234.8889","4674.6605","25.686","1230.9089","15980.7113","235.6728","430.2021","467.6691","1562.4957","795.1197","1042.4779"
"SEN","26/01/2025","12","3388.583","4593.8257","26.9364","1236.117","15981.3404","240.2955","429.0092","544.9102","1560.9341","794.6126","1031.1129"
"SEN","26/01/2025","13","3454.8508","4477.1376","25.2396","1206.7718","16043.0159","241.4111","428.1255","690.7948","1559.3676","818.3708","1025.5089"
"SEN","26/01/2025","14","3434.0464","4437.1037","21.6071","1183.5277","16271.2056","252.709","428.5289","720.8906","1558.7122","844.2706","1035.1384"
"SEN","26/01/2025","15","3318.7382","4418.8302","25.4415","1205.0823","16297.0007","248.3521","426.8105","779.7995","1558.1033","893.7073","1028.2286"
"SEN","26/01/2025","16","3177.8508","4091.2556","28.5798","1209.0862","16674.2584","255.0008","425.132","1015.2246","1556.9481","907.9671","1107.3298"
"SEN","26/01/2025","17","3236.7351","3514.3575","25.9411","1231.282","17378.1978","282.9627","424.2717","1224.5475","1555.9862","917.7742","1143.1213"
"SEN","26/01/2025","18","3416.9578","2246.7569","24.8329","1539.7528","18914.7898","298.6195","425.6326","1630.1379","1553.1644","933.813","1135.8173"
"SEN","26/01/2025","19","3593.2981","256.4782","18.5887","1675.7813","21263.6506","293.103","426.3927","2625.0138","1552.0968","1069.6262","1144.3236"
"SEN","26/01/2025","20","3570.692","19.1194","8.6452","1687.7535","23143.8547","280.6933","425.76","2926.3131","1550.7028","1088.4514","1156.3845"
